"","id","alltrial","experiment","condition","agent","leftObject","rightObject","targetOnTable","pick","target","trial","rt","correct"
"259","anon31_cue_strength_within","9","cue_strength_within","point","Tiger","t5","t10","outer","t10","left","7",1065,0
"260","anon31_cue_strength_within","10","cue_strength_within","pointLabel","Bear","t15","t2","outer","t15","right","8",5760,0
"261","anon32_cue_strength_within","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",5263,1
"262","anon32_cue_strength_within","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",9941,1
"263","anon32_cue_strength_within","3","cue_strength_within","point","Sheep","t15","t4","inner","t4","right","1",3388,1
"264","anon32_cue_strength_within","4","cue_strength_within","look","Frog","t8","t3","outer","t3","right","2",12510,1
"265","anon32_cue_strength_within","5","cue_strength_within","lookLabel","Tiger","t16","t2","inner","t2","left","3",4336,0
"266","anon32_cue_strength_within","6","cue_strength_within","pointLabel","Elephant","t6","t14","inner","t6","left","4",4326,1
"267","anon32_cue_strength_within","7","cue_strength_within","look","Monkey","t1","t17","inner","t1","left","5",1748,1
"268","anon32_cue_strength_within","8","cue_strength_within","point","Mouse","t5","t10","inner","t10","right","6",1617,1
"269","anon32_cue_strength_within","9","cue_strength_within","pointLabel","Dog","t7","t11","inner","t7","left","7",4367,1
"270","anon32_cue_strength_within","10","cue_strength_within","lookLabel","Cat","t9","t12","inner","t12","right","8",4472,1
"271","anon33_cue_strength_within","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",4463,1
"272","anon33_cue_strength_within","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",4307,1
"273","anon33_cue_strength_within","3","cue_strength_within","point","Frog","t4","t16","inner","t4","left","1",3539,1
"274","anon33_cue_strength_within","4","cue_strength_within","pointLabel","Bunny","t3","t1","outer","t3","left","2",8557,1
"275","anon33_cue_strength_within","5","cue_strength_within","look","Mouse","t11","t5","inner","t5","right","3",6936,1
"276","anon33_cue_strength_within","6","cue_strength_within","pointLabel","Cat","t2","t15","outer","t15","left","4",4288,0
"277","anon33_cue_strength_within","7","cue_strength_within","point","Monkey","t12","t10","inner","t10","right","5",2173,1
"278","anon33_cue_strength_within","8","cue_strength_within","look","Sheep","t14","t7","outer","t7","right","6",3770,1
"279","anon33_cue_strength_within","9","cue_strength_within","lookLabel","Dog","t17","t9","inner","t17","right","7",4029,0
"280","anon33_cue_strength_within","10","cue_strength_within","lookLabel","Tiger","t6","t8","outer","t6","left","8",4063,1
"281","anon34_cue_strength_within","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",11272,1
"282","anon34_cue_strength_within","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",4379,1
"283","anon34_cue_strength_within","3","cue_strength_within","look","Tiger","t16","t9","inner","t16","left","1",3938,1
"284","anon34_cue_strength_within","4","cue_strength_within","lookLabel","Monkey","t4","t8","outer","t4","left","2",6727,1
"285","anon34_cue_strength_within","5","cue_strength_within","lookLabel","Elephant","t2","t11","outer","t11","right","3",5894,1
"286","anon34_cue_strength_within","6","cue_strength_within","pointLabel","Bear","t12","t14","inner","t12","left","4",4755,1
"287","anon34_cue_strength_within","7","cue_strength_within","point","Pig","t3","t5","outer","t5","right","5",4208,1
"288","anon34_cue_strength_within","8","cue_strength_within","point","Mouse","t10","t1","inner","t1","right","6",3844,1
"289","anon34_cue_strength_within","9","cue_strength_within","look","Sheep","t15","t6","outer","t6","left","7",2569,0
"290","anon34_cue_strength_within","10","cue_strength_within","pointLabel","Bunny","t17","t7","inner","t7","right","8",4051,1
"291","anon35_cue_strength_within","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",6626,1
"292","anon35_cue_strength_within","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",5642,1
"293","anon35_cue_strength_within","3","cue_strength_within","lookLabel","Mouse","t11","t1","inner","t11","right","1",14906,1
"294","anon35_cue_strength_within","4","cue_strength_within","look","Pig","t8","t3","outer","t3","left","2",4886,0
"295","anon35_cue_strength_within","5","cue_strength_within","pointLabel","Bunny","t17","t16","outer","t17","right","3",9466,0
"296","anon35_cue_strength_within","6","cue_strength_within","point","Cat","t9","t4","outer","t4","left","4",2570,0
"297","anon35_cue_strength_within","7","cue_strength_within","point","Monkey","t10","t15","inner","t15","right","5",1026,1
"298","anon35_cue_strength_within","8","cue_strength_within","look","Tiger","t12","t7","outer","t7","left","6",1059,0
"299","anon35_cue_strength_within","9","cue_strength_within","lookLabel","Bear","t6","t14","outer","t6","right","7",7018,0
"300","anon35_cue_strength_within","10","cue_strength_within","pointLabel","Elephant","t5","t2","inner","t5","left","8",9715,1
"301","anon36_cue_strength_within","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",5385,1
"302","anon36_cue_strength_within","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",4616,1
"303","anon36_cue_strength_within","3","cue_strength_within","lookLabel","Elephant","t9","t1","outer","t1","right","1",8877,1
"304","anon36_cue_strength_within","4","cue_strength_within","look","Dog","t10","t16","outer","t10","left","2",7360,1
"305","anon36_cue_strength_within","5","cue_strength_within","point","Pig","t12","t8","outer","t8","right","3",11197,1
"306","anon36_cue_strength_within","6","cue_strength_within","pointLabel","Mouse","t2","t5","inner","t5","right","4",6100,1
"307","anon36_cue_strength_within","7","cue_strength_within","pointLabel","Sheep","t4","t6","outer","t4","left","5",4819,1
"308","anon36_cue_strength_within","8","cue_strength_within","point","Cat","t11","t7","inner","t7","right","6",7392,1
"309","anon36_cue_strength_within","9","cue_strength_within","look","Monkey","t3","t14","outer","t3","left","7",10792,1
"310","anon36_cue_strength_within","10","cue_strength_within","lookLabel","Frog","t17","t15","outer","t17","left","8",7517,1
"311","anon37_cue_strength_within","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",6535,1
"312","anon37_cue_strength_within","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",5545,1
"313","anon37_cue_strength_within","3","cue_strength_within","pointLabel","Sheep","t14","t10","outer","t14","left","1",7026,1
"314","anon37_cue_strength_within","4","cue_strength_within","look","Mouse","t5","t11","inner","t11","right","2",3315,1
"315","anon37_cue_strength_within","5","cue_strength_within","point","Dog","t6","t7","inner","t6","right","3",4188,0
"316","anon37_cue_strength_within","6","cue_strength_within","lookLabel","Frog","t17","t2","outer","t2","left","4",4738,0
"317","anon37_cue_strength_within","7","cue_strength_within","point","Elephant","t15","t8","outer","t15","left","5",2442,1
"318","anon37_cue_strength_within","8","cue_strength_within","pointLabel","Pig","t3","t9","outer","t3","left","6",6507,1
"319","anon37_cue_strength_within","9","cue_strength_within","lookLabel","Monkey","t16","t1","inner","t1","right","7",4759,1
"320","anon37_cue_strength_within","10","cue_strength_within","look","Bunny","t12","t4","inner","t12","right","8",3130,0
"321","anon38_cue_strength_within","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",6354,1
"322","anon38_cue_strength_within","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",5842,1
"323","anon38_cue_strength_within","3","cue_strength_within","point","Bunny","t4","t12","inner","t12","right","1",3043,1
"324","anon38_cue_strength_within","4","cue_strength_within","look","Bear","t17","t5","outer","t5","right","2",4371,1
"325","anon38_cue_strength_within","5","cue_strength_within","pointLabel","Frog","t8","t14","inner","t8","left","3",6354,1
"326","anon38_cue_strength_within","6","cue_strength_within","look","Mouse","t10","t3","inner","t10","left","4",1635,1
"327","anon38_cue_strength_within","7","cue_strength_within","pointLabel","Dog","t11","t2","inner","t11","left","5",4090,1
"328","anon38_cue_strength_within","8","cue_strength_within","point","Elephant","t15","t16","outer","t15","left","6",2115,1
"329","anon38_cue_strength_within","9","cue_strength_within","lookLabel","Monkey","t1","t7","outer","t7","right","7",4627,1
"330","anon38_cue_strength_within","10","cue_strength_within","lookLabel","Pig","t9","t6","outer","t6","right","8",5661,1
"331","anon39_cue_strength_within","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",12390,1
"332","anon39_cue_strength_within","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",10238,1
"333","anon39_cue_strength_within","3","cue_strength_within","pointLabel","Mouse","t16","t2","outer","t16","left","1",9764,1
"334","anon39_cue_strength_within","4","cue_strength_within","look","Monkey","t10","t3","outer","t10","left","2",4050,1
"335","anon39_cue_strength_within","5","cue_strength_within","pointLabel","Frog","t9","t4","inner","t4","right","3",4288,1
"336","anon39_cue_strength_within","6","cue_strength_within","lookLabel","Bunny","t12","t1","inner","t12","right","4",4938,1
"337","anon39_cue_strength_within","7","cue_strength_within","look","Sheep","t17","t5","inner","t17","left","5",1452,1
"338","anon39_cue_strength_within","8","cue_strength_within","point","Elephant","t14","t8","inner","t8","right","6",1212,1
