"","id","alltrial","experiment","condition","agent","leftObject","rightObject","targetOnTable","pick","target","trial","rt","correct"
"1","03affe81da6d91137fef365c747d253c","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",11764,1
"2","03affe81da6d91137fef365c747d253c","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",9906,1
"3","03affe81da6d91137fef365c747d253c","3","cue_strength_within","point","Frog","t2","t1","inner","t1","right","1",4155,1
"4","03affe81da6d91137fef365c747d253c","4","cue_strength_within","pointLabel","Mouse","t15","t12","inner","t15","left","2",10610,1
"5","03affe81da6d91137fef365c747d253c","5","cue_strength_within","pointLabel","Bunny","t5","t11","outer","t5","left","3",8416,1
"6","03affe81da6d91137fef365c747d253c","6","cue_strength_within","look","Pig","t3","t7","inner","t7","right","4",6787,1
"7","03affe81da6d91137fef365c747d253c","7","cue_strength_within","lookLabel","Tiger","t4","t10","inner","t10","right","5",9099,1
"8","03affe81da6d91137fef365c747d253c","8","cue_strength_within","look","Bear","t16","t9","outer","t9","right","6",5036,1
"9","03affe81da6d91137fef365c747d253c","9","cue_strength_within","lookLabel","Dog","t17","t6","inner","t17","left","7",7469,1
"10","03affe81da6d91137fef365c747d253c","10","cue_strength_within","point","Elephant","t14","t8","outer","t14","left","8",2055,1
"11","098a90c8ce6b0beac6cb0a1a43228ecd","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",11560,1
"12","098a90c8ce6b0beac6cb0a1a43228ecd","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",10084,1
"13","098a90c8ce6b0beac6cb0a1a43228ecd","3","cue_strength_within","point","Elephant","t7","t1","inner","t1","right","1",2478,1
"14","098a90c8ce6b0beac6cb0a1a43228ecd","4","cue_strength_within","pointLabel","Pig","t12","t2","outer","t2","left","2",4802,0
"15","098a90c8ce6b0beac6cb0a1a43228ecd","5","cue_strength_within","pointLabel","Frog","t8","t5","outer","t5","right","3",6630,1
"16","098a90c8ce6b0beac6cb0a1a43228ecd","6","cue_strength_within","point","Bunny","t16","t3","inner","t16","left","4",2690,1
"17","098a90c8ce6b0beac6cb0a1a43228ecd","7","cue_strength_within","lookLabel","Cat","t11","t4","outer","t11","left","5",4554,1
"18","098a90c8ce6b0beac6cb0a1a43228ecd","8","cue_strength_within","look","Mouse","t10","t6","outer","t10","left","6",2250,1
"19","098a90c8ce6b0beac6cb0a1a43228ecd","9","cue_strength_within","lookLabel","Bear","t15","t9","inner","t9","right","7",6748,1
"20","098a90c8ce6b0beac6cb0a1a43228ecd","10","cue_strength_within","look","Monkey","t17","t14","outer","t14","right","8",2446,1
"21","0a0ffbb8b727c1e176e51c9d0323f17c","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",7559,1
"22","0a0ffbb8b727c1e176e51c9d0323f17c","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",18434,1
"23","0a0ffbb8b727c1e176e51c9d0323f17c","3","cue_strength_within","lookLabel","Dog","t2","t15","outer","t15","right","1",11079,1
"24","0a0ffbb8b727c1e176e51c9d0323f17c","4","cue_strength_within","point","Sheep","t6","t10","outer","t10","right","2",7270,1
"25","0a0ffbb8b727c1e176e51c9d0323f17c","5","cue_strength_within","pointLabel","Bear","t7","t14","outer","t7","right","3",11791,0
"26","0a0ffbb8b727c1e176e51c9d0323f17c","6","cue_strength_within","look","Bunny","t1","t9","outer","t1","left","4",4167,1
"27","0a0ffbb8b727c1e176e51c9d0323f17c","7","cue_strength_within","point","Pig","t3","t4","outer","t3","left","5",3789,1
"28","0a0ffbb8b727c1e176e51c9d0323f17c","8","cue_strength_within","lookLabel","Monkey","t16","t12","inner","t12","left","6",13404,0
"29","0a0ffbb8b727c1e176e51c9d0323f17c","9","cue_strength_within","look","Frog","t5","t11","inner","t11","right","7",6544,1
"30","0a0ffbb8b727c1e176e51c9d0323f17c","10","cue_strength_within","pointLabel","Tiger","t17","t8","inner","t8","left","8",8376,0
"31","0df897bd5c6ce4558e0b1c665c1c74b4","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",6926,1
"32","0df897bd5c6ce4558e0b1c665c1c74b4","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",7678,1
"33","0df897bd5c6ce4558e0b1c665c1c74b4","3","cue_strength_within","lookLabel","Tiger","t4","t14","outer","t4","left","1",6355,1
"34","0df897bd5c6ce4558e0b1c665c1c74b4","4","cue_strength_within","look","Mouse","t5","t17","outer","t5","left","2",1611,1
"35","0df897bd5c6ce4558e0b1c665c1c74b4","5","cue_strength_within","pointLabel","Bunny","t10","t11","inner","t10","left","3",4923,1
"36","0df897bd5c6ce4558e0b1c665c1c74b4","6","cue_strength_within","point","Bear","t15","t12","outer","t15","right","4",2179,0
"37","0df897bd5c6ce4558e0b1c665c1c74b4","7","cue_strength_within","look","Monkey","t6","t2","inner","t2","right","5",1100,1
"38","0df897bd5c6ce4558e0b1c665c1c74b4","8","cue_strength_within","pointLabel","Sheep","t3","t7","outer","t7","right","6",4604,1
"39","0df897bd5c6ce4558e0b1c665c1c74b4","9","cue_strength_within","lookLabel","Frog","t16","t8","outer","t16","left","7",4465,1
"40","0df897bd5c6ce4558e0b1c665c1c74b4","10","cue_strength_within","point","Pig","t1","t9","inner","t9","right","8",1412,1
"41","0f91906fe08f4af48d7a8fdd4ae3688a","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",5077,1
"42","0f91906fe08f4af48d7a8fdd4ae3688a","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",4773,1
"43","0f91906fe08f4af48d7a8fdd4ae3688a","3","cue_strength_within","lookLabel","Frog","t16","t17","outer","t16","left","1",5845,1
"44","0f91906fe08f4af48d7a8fdd4ae3688a","4","cue_strength_within","look","Bunny","t3","t2","inner","t2","right","2",2829,1
"45","0f91906fe08f4af48d7a8fdd4ae3688a","5","cue_strength_within","point","Elephant","t10","t5","outer","t5","left","3",1659,0
"46","0f91906fe08f4af48d7a8fdd4ae3688a","6","cue_strength_within","pointLabel","Pig","t7","t9","outer","t7","right","4",5515,0
"47","0f91906fe08f4af48d7a8fdd4ae3688a","7","cue_strength_within","look","Dog","t14","t1","inner","t1","right","5",2229,1
"48","0f91906fe08f4af48d7a8fdd4ae3688a","8","cue_strength_within","lookLabel","Monkey","t6","t8","outer","t8","left","6",4820,0
"49","0f91906fe08f4af48d7a8fdd4ae3688a","9","cue_strength_within","point","Mouse","t4","t12","outer","t12","left","7",1599,0
"50","0f91906fe08f4af48d7a8fdd4ae3688a","10","cue_strength_within","pointLabel","Tiger","t11","t15","outer","t11","right","8",4942,0
"51","1383c081f81fefe11632bd988f5c6049","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",26061,1
"52","1383c081f81fefe11632bd988f5c6049","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",10461,1
"53","1383c081f81fefe11632bd988f5c6049","3","cue_strength_within","lookLabel","Sheep","t2","t9","outer","t2","left","1",8788,1
"54","1383c081f81fefe11632bd988f5c6049","4","cue_strength_within","point","Bear","t4","t10","outer","t4","right","2",3867,0
"55","1383c081f81fefe11632bd988f5c6049","5","cue_strength_within","point","Frog","t7","t16","inner","t7","left","3",1729,1
"56","1383c081f81fefe11632bd988f5c6049","6","cue_strength_within","pointLabel","Monkey","t6","t15","inner","t15","right","4",4575,1
"57","1383c081f81fefe11632bd988f5c6049","7","cue_strength_within","lookLabel","Dog","t11","t12","outer","t12","left","5",5552,0
"58","1383c081f81fefe11632bd988f5c6049","8","cue_strength_within","look","Elephant","t1","t14","inner","t14","right","6",4356,1
"59","1383c081f81fefe11632bd988f5c6049","9","cue_strength_within","look","Pig","t5","t17","inner","t17","right","7",2107,1
"60","1383c081f81fefe11632bd988f5c6049","10","cue_strength_within","pointLabel","Tiger","t3","t8","inner","t3","left","8",8500,1
"61","13ca32f4b11dc9a1257c15eac741c828","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",7139,1
"62","13ca32f4b11dc9a1257c15eac741c828","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",4083,1
"63","13ca32f4b11dc9a1257c15eac741c828","3","cue_strength_within","look","Monkey","t10","t1","outer","t10","left","1",7249,1
"64","13ca32f4b11dc9a1257c15eac741c828","4","cue_strength_within","pointLabel","Elephant","t9","t2","inner","t9","left","2",6121,1
"65","13ca32f4b11dc9a1257c15eac741c828","5","cue_strength_within","pointLabel","Frog","t16","t4","outer","t4","right","3",7160,1
"66","13ca32f4b11dc9a1257c15eac741c828","6","cue_strength_within","lookLabel","Pig","t11","t3","outer","t3","right","4",5485,1
"67","13ca32f4b11dc9a1257c15eac741c828","7","cue_strength_within","point","Bunny","t12","t6","outer","t12","left","5",4069,1
"68","13ca32f4b11dc9a1257c15eac741c828","8","cue_strength_within","lookLabel","Bear","t17","t5","inner","t17","left","6",4218,1
"69","13ca32f4b11dc9a1257c15eac741c828","9","cue_strength_within","point","Tiger","t15","t8","inner","t8","right","7",4080,1
"70","13ca32f4b11dc9a1257c15eac741c828","10","cue_strength_within","look","Cat","t14","t7","inner","t7","right","8",3189,1
"71","158f48d96e9c30fc93ccdd1f13abc867","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",6535,1
"72","158f48d96e9c30fc93ccdd1f13abc867","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",5545,1
"73","158f48d96e9c30fc93ccdd1f13abc867","3","cue_strength_within","pointLabel","Sheep","t14","t10","outer","t14","left","1",7026,1
"74","158f48d96e9c30fc93ccdd1f13abc867","4","cue_strength_within","look","Mouse","t5","t11","inner","t11","right","2",3315,1
"75","158f48d96e9c30fc93ccdd1f13abc867","5","cue_strength_within","point","Dog","t6","t7","inner","t6","right","3",4188,0
"76","158f48d96e9c30fc93ccdd1f13abc867","6","cue_strength_within","lookLabel","Frog","t17","t2","outer","t2","left","4",4738,0
"77","158f48d96e9c30fc93ccdd1f13abc867","7","cue_strength_within","point","Elephant","t15","t8","outer","t15","left","5",2442,1
"78","158f48d96e9c30fc93ccdd1f13abc867","8","cue_strength_within","pointLabel","Pig","t3","t9","outer","t3","left","6",6507,1
"79","158f48d96e9c30fc93ccdd1f13abc867","9","cue_strength_within","lookLabel","Monkey","t16","t1","inner","t1","right","7",4759,1
"80","158f48d96e9c30fc93ccdd1f13abc867","10","cue_strength_within","look","Bunny","t12","t4","inner","t12","right","8",3130,0
"81","1bd67e4bd3ce8179ac7aa67fc06ebebd","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",5901,1
"82","1bd67e4bd3ce8179ac7aa67fc06ebebd","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",5592,1
"83","1bd67e4bd3ce8179ac7aa67fc06ebebd","3","cue_strength_within","look","Mouse","t7","t11","inner","t11","left","1",4169,0
"84","1bd67e4bd3ce8179ac7aa67fc06ebebd","4","cue_strength_within","point","Elephant","t17","t1","outer","t17","left","2",3635,1
"85","1bd67e4bd3ce8179ac7aa67fc06ebebd","5","cue_strength_within","pointLabel","Cat","t6","t16","inner","t16","left","3",5629,0
"86","1bd67e4bd3ce8179ac7aa67fc06ebebd","6","cue_strength_within","lookLabel","Dog","t9","t14","inner","t14","right","4",13870,1
"87","1bd67e4bd3ce8179ac7aa67fc06ebebd","7","cue_strength_within","look","Pig","t10","t4","outer","t4","right","5",5966,1
"88","1bd67e4bd3ce8179ac7aa67fc06ebebd","8","cue_strength_within","pointLabel","Monkey","t5","t12","outer","t12","right","6",11226,1
"89","1bd67e4bd3ce8179ac7aa67fc06ebebd","9","cue_strength_within","lookLabel","Sheep","t15","t8","inner","t8","right","7",11173,1
"90","1bd67e4bd3ce8179ac7aa67fc06ebebd","10","cue_strength_within","point","Tiger","t3","t2","inner","t2","left","8",4101,0
"91","1f710af1679b0717bae628fbab24ae79","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",4022,1
"92","1f710af1679b0717bae628fbab24ae79","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",5700,1
"93","1f710af1679b0717bae628fbab24ae79","3","cue_strength_within","look","Bear","t17","t3","outer","t17","right","1",7194,0
"94","1f710af1679b0717bae628fbab24ae79","4","cue_strength_within","pointLabel","Mouse","t9","t7","inner","t9","left","2",7095,1
"95","1f710af1679b0717bae628fbab24ae79","5","cue_strength_within","point","Bunny","t14","t1","inner","t14","right","3",2957,1
"96","1f710af1679b0717bae628fbab24ae79","6","cue_strength_within","pointLabel","Pig","t6","t4","outer","t4","right","4",6053,1
"97","1f710af1679b0717bae628fbab24ae79","7","cue_strength_within","lookLabel","Frog","t5","t12","outer","t12","left","5",4749,0
"98","1f710af1679b0717bae628fbab24ae79","8","cue_strength_within","lookLabel","Sheep","t15","t10","inner","t15","left","6",5600,1
"99","1f710af1679b0717bae628fbab24ae79","9","cue_strength_within","look","Monkey","t8","t16","outer","t16","right","7",4255,1
"100","1f710af1679b0717bae628fbab24ae79","10","cue_strength_within","point","Dog","t11","t2","outer","t2","left","8",1921,0
"101","285fdec2858d4963bc772ef591992366","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",10079,1
"102","285fdec2858d4963bc772ef591992366","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",5207,1
"103","285fdec2858d4963bc772ef591992366","3","cue_strength_within","point","Tiger","t5","t16","inner","t16","right","1",2314,1
"104","285fdec2858d4963bc772ef591992366","4","cue_strength_within","look","Monkey","t11","t17","outer","t17","right","2",1447,1
"105","285fdec2858d4963bc772ef591992366","5","cue_strength_within","point","Bunny","t10","t15","inner","t10","left","3",1164,1
"106","285fdec2858d4963bc772ef591992366","6","cue_strength_within","look","Bear","t1","t3","outer","t3","right","4",1080,1
"107","285fdec2858d4963bc772ef591992366","7","cue_strength_within","pointLabel","Dog","t2","t6","outer","t6","left","5",4504,0
"108","285fdec2858d4963bc772ef591992366","8","cue_strength_within","pointLabel","Elephant","t9","t14","inner","t14","right","6",4474,1
"109","285fdec2858d4963bc772ef591992366","9","cue_strength_within","lookLabel","Mouse","t4","t12","inner","t12","left","7",4961,0
"110","285fdec2858d4963bc772ef591992366","10","cue_strength_within","lookLabel","Frog","t8","t7","outer","t8","left","8",5266,1
"111","2a2e5517f01ad73c3db1777cee9d9c8d","1","cue_strength_within","label","Elephant","car","bear","inner","bear","left","train",4803,0
"112","2a2e5517f01ad73c3db1777cee9d9c8d","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",5852,1
"113","2a2e5517f01ad73c3db1777cee9d9c8d","3","cue_strength_within","pointLabel","Cat","t2","t7","outer","t2","right","1",4987,0
"114","2a2e5517f01ad73c3db1777cee9d9c8d","4","cue_strength_within","look","Elephant","t1","t3","outer","t3","left","2",5290,0
"115","2a2e5517f01ad73c3db1777cee9d9c8d","5","cue_strength_within","pointLabel","Tiger","t15","t4","outer","t4","left","3",5181,0
"116","2a2e5517f01ad73c3db1777cee9d9c8d","6","cue_strength_within","lookLabel","Dog","t8","t17","inner","t17","right","4",5259,1
"117","2a2e5517f01ad73c3db1777cee9d9c8d","7","cue_strength_within","point","Sheep","t10","t5","inner","t5","left","5",3515,0
"118","2a2e5517f01ad73c3db1777cee9d9c8d","8","cue_strength_within","lookLabel","Bear","t14","t16","outer","t16","right","6",5155,1
"119","2a2e5517f01ad73c3db1777cee9d9c8d","9","cue_strength_within","look","Pig","t6","t12","outer","t6","right","7",5714,0
"120","2a2e5517f01ad73c3db1777cee9d9c8d","10","cue_strength_within","point","Bunny","t9","t11","outer","t11","left","8",3951,0
"121","312e8432ca8547b22ec9a214ed54a4a1","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",10444,1
"122","312e8432ca8547b22ec9a214ed54a4a1","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",5940,1
"123","312e8432ca8547b22ec9a214ed54a4a1","3","cue_strength_within","point","Pig","t15","t12","inner","t15","left","1",3088,1
"124","312e8432ca8547b22ec9a214ed54a4a1","4","cue_strength_within","pointLabel","Bunny","t2","t4","inner","t2","left","2",8226,1
"125","312e8432ca8547b22ec9a214ed54a4a1","5","cue_strength_within","point","Cat","t7","t17","inner","t7","left","3",4016,1
"126","312e8432ca8547b22ec9a214ed54a4a1","6","cue_strength_within","pointLabel","Sheep","t3","t6","inner","t6","right","4",8940,1
"127","312e8432ca8547b22ec9a214ed54a4a1","7","cue_strength_within","lookLabel","Mouse","t16","t5","inner","t16","left","5",6590,1
"128","312e8432ca8547b22ec9a214ed54a4a1","8","cue_strength_within","lookLabel","Monkey","t10","t11","inner","t11","right","6",5811,1
"129","312e8432ca8547b22ec9a214ed54a4a1","9","cue_strength_within","look","Bear","t9","t1","inner","t9","right","7",6018,0
"130","312e8432ca8547b22ec9a214ed54a4a1","10","cue_strength_within","look","Frog","t14","t8","inner","t8","right","8",2805,1
"131","357781c30c655659f355cfa783d7f94e","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",11272,1
"132","357781c30c655659f355cfa783d7f94e","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",4379,1
"133","357781c30c655659f355cfa783d7f94e","3","cue_strength_within","look","Tiger","t16","t9","inner","t16","left","1",3938,1
"134","357781c30c655659f355cfa783d7f94e","4","cue_strength_within","lookLabel","Monkey","t4","t8","outer","t4","left","2",6727,1
"135","357781c30c655659f355cfa783d7f94e","5","cue_strength_within","lookLabel","Elephant","t2","t11","outer","t11","right","3",5894,1
"136","357781c30c655659f355cfa783d7f94e","6","cue_strength_within","pointLabel","Bear","t12","t14","inner","t12","left","4",4755,1
"137","357781c30c655659f355cfa783d7f94e","7","cue_strength_within","point","Pig","t3","t5","outer","t5","right","5",4208,1
"138","357781c30c655659f355cfa783d7f94e","8","cue_strength_within","point","Mouse","t10","t1","inner","t1","right","6",3844,1
"139","357781c30c655659f355cfa783d7f94e","9","cue_strength_within","look","Sheep","t15","t6","outer","t6","left","7",2569,0
"140","357781c30c655659f355cfa783d7f94e","10","cue_strength_within","pointLabel","Bunny","t17","t7","inner","t7","right","8",4051,1
"141","3879462544b04a7ff40245b8fe0ec9ea","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",11228,1
"142","3879462544b04a7ff40245b8fe0ec9ea","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",10377,1
"143","3879462544b04a7ff40245b8fe0ec9ea","3","cue_strength_within","point","Bunny","t5","t4","outer","t4","left","1",7052,0
"144","3879462544b04a7ff40245b8fe0ec9ea","4","cue_strength_within","lookLabel","Tiger","t2","t17","outer","t17","left","2",12377,0
"145","3879462544b04a7ff40245b8fe0ec9ea","5","cue_strength_within","lookLabel","Mouse","t15","t14","outer","t15","left","3",12244,1
"146","3879462544b04a7ff40245b8fe0ec9ea","6","cue_strength_within","pointLabel","Monkey","t10","t16","inner","t16","right","4",10299,1
"147","3879462544b04a7ff40245b8fe0ec9ea","7","cue_strength_within","pointLabel","Pig","t12","t6","outer","t12","left","5",12603,1
"148","3879462544b04a7ff40245b8fe0ec9ea","8","cue_strength_within","point","Dog","t3","t7","inner","t7","right","6",3762,1
"149","3879462544b04a7ff40245b8fe0ec9ea","9","cue_strength_within","look","Sheep","t1","t8","outer","t8","right","7",2666,1
"150","3879462544b04a7ff40245b8fe0ec9ea","10","cue_strength_within","look","Frog","t11","t9","inner","t9","right","8",2020,1
"151","45b05e3b64ee4aaabef6ce039cd56c35","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",6897,1
"152","45b05e3b64ee4aaabef6ce039cd56c35","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",5263,1
"153","45b05e3b64ee4aaabef6ce039cd56c35","3","cue_strength_within","pointLabel","Monkey","t1","t9","outer","t1","left","1",13499,1
"154","45b05e3b64ee4aaabef6ce039cd56c35","4","cue_strength_within","look","Mouse","t16","t3","inner","t16","left","2",4654,1
"155","45b05e3b64ee4aaabef6ce039cd56c35","5","cue_strength_within","point","Bunny","t10","t5","inner","t10","left","3",3540,1
"156","45b05e3b64ee4aaabef6ce039cd56c35","6","cue_strength_within","pointLabel","Sheep","t4","t6","inner","t6","right","4",11332,1
"157","45b05e3b64ee4aaabef6ce039cd56c35","7","cue_strength_within","lookLabel","Frog","t14","t12","inner","t12","right","5",4993,1
"158","45b05e3b64ee4aaabef6ce039cd56c35","8","cue_strength_within","look","Pig","t8","t15","outer","t8","left","6",6004,1
"159","45b05e3b64ee4aaabef6ce039cd56c35","9","cue_strength_within","lookLabel","Dog","t17","t2","outer","t2","right","7",5300,1
"160","45b05e3b64ee4aaabef6ce039cd56c35","10","cue_strength_within","point","Bear","t7","t11","inner","t11","right","8",3229,1
"161","464769b0fe05d80eb06d0bd267ec3034","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",8144,1
"162","464769b0fe05d80eb06d0bd267ec3034","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",4960,1
"163","464769b0fe05d80eb06d0bd267ec3034","3","cue_strength_within","pointLabel","Bunny","t6","t14","outer","t14","right","1",5827,1
"164","464769b0fe05d80eb06d0bd267ec3034","4","cue_strength_within","pointLabel","Tiger","t4","t1","outer","t4","left","2",4013,1
"165","464769b0fe05d80eb06d0bd267ec3034","5","cue_strength_within","point","Dog","t10","t12","inner","t10","left","3",3587,1
"166","464769b0fe05d80eb06d0bd267ec3034","6","cue_strength_within","point","Monkey","t3","t8","outer","t8","right","4",1690,1
"167","464769b0fe05d80eb06d0bd267ec3034","7","cue_strength_within","look","Cat","t11","t7","outer","t11","left","5",1822,1
"168","464769b0fe05d80eb06d0bd267ec3034","8","cue_strength_within","lookLabel","Bear","t15","t9","inner","t15","left","6",9870,1
"169","464769b0fe05d80eb06d0bd267ec3034","9","cue_strength_within","lookLabel","Mouse","t16","t2","outer","t2","right","7",4123,1
"170","464769b0fe05d80eb06d0bd267ec3034","10","cue_strength_within","look","Elephant","t17","t5","outer","t5","right","8",1813,1
"171","49550e9979f4661dc9afccc0ae4d8b4f","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",8670,1
"172","49550e9979f4661dc9afccc0ae4d8b4f","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",10850,1
"173","49550e9979f4661dc9afccc0ae4d8b4f","3","cue_strength_within","point","Bunny","t8","t16","inner","t8","left","1",5543,1
"174","49550e9979f4661dc9afccc0ae4d8b4f","4","cue_strength_within","pointLabel","Pig","t11","t17","inner","t11","left","2",4472,1
"175","49550e9979f4661dc9afccc0ae4d8b4f","5","cue_strength_within","lookLabel","Mouse","t10","t3","outer","t10","left","3",4681,1
"176","49550e9979f4661dc9afccc0ae4d8b4f","6","cue_strength_within","pointLabel","Sheep","t1","t12","outer","t12","right","4",4704,1
"177","49550e9979f4661dc9afccc0ae4d8b4f","7","cue_strength_within","lookLabel","Frog","t15","t6","outer","t6","right","5",4439,1
"178","49550e9979f4661dc9afccc0ae4d8b4f","8","cue_strength_within","look","Monkey","t4","t5","outer","t5","right","6",1875,1
"179","49550e9979f4661dc9afccc0ae4d8b4f","9","cue_strength_within","point","Tiger","t7","t9","outer","t7","left","7",1442,1
"180","49550e9979f4661dc9afccc0ae4d8b4f","10","cue_strength_within","look","Dog","t14","t2","outer","t2","right","8",1078,1
"181","49e38634b1a97f295834df1033211313","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",4478,1
"182","49e38634b1a97f295834df1033211313","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",5740,1
"183","49e38634b1a97f295834df1033211313","3","cue_strength_within","pointLabel","Mouse","t6","t14","inner","t14","right","1",4760,1
"184","49e38634b1a97f295834df1033211313","4","cue_strength_within","lookLabel","Bunny","t10","t9","outer","t10","left","2",4825,1
"185","49e38634b1a97f295834df1033211313","5","cue_strength_within","lookLabel","Monkey","t7","t15","outer","t7","left","3",4734,1
"186","49e38634b1a97f295834df1033211313","6","cue_strength_within","point","Tiger","t4","t16","outer","t4","left","4",4134,1
"187","49e38634b1a97f295834df1033211313","7","cue_strength_within","pointLabel","Pig","t12","t11","outer","t12","left","5",4360,1
"188","49e38634b1a97f295834df1033211313","8","cue_strength_within","look","Frog","t5","t8","outer","t8","right","6",4296,1
"189","49e38634b1a97f295834df1033211313","9","cue_strength_within","point","Cat","t3","t1","inner","t3","right","7",1578,0
"190","49e38634b1a97f295834df1033211313","10","cue_strength_within","look","Bear","t17","t2","outer","t2","right","8",2208,1
"191","49f18f47889cfea1a795c037d95ffc97","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",6331,1
"192","49f18f47889cfea1a795c037d95ffc97","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",4434,1
"193","49f18f47889cfea1a795c037d95ffc97","3","cue_strength_within","pointLabel","Elephant","t1","t3","inner","t3","right","1",5682,1
"194","49f18f47889cfea1a795c037d95ffc97","4","cue_strength_within","pointLabel","Frog","t10","t7","inner","t10","left","2",7763,1
"195","49f18f47889cfea1a795c037d95ffc97","5","cue_strength_within","look","Cat","t14","t9","outer","t9","right","3",4485,1
"196","49f18f47889cfea1a795c037d95ffc97","6","cue_strength_within","lookLabel","Dog","t11","t12","outer","t11","left","4",5215,1
"197","49f18f47889cfea1a795c037d95ffc97","7","cue_strength_within","look","Tiger","t17","t15","inner","t17","left","5",5346,1
"198","49f18f47889cfea1a795c037d95ffc97","8","cue_strength_within","lookLabel","Pig","t5","t2","outer","t2","right","6",4945,1
"199","49f18f47889cfea1a795c037d95ffc97","9","cue_strength_within","point","Bear","t8","t16","outer","t16","right","7",5729,1
"200","49f18f47889cfea1a795c037d95ffc97","10","cue_strength_within","point","Sheep","t6","t4","inner","t6","left","8",7635,1
"201","4fd5cc91db3d836e1673364a4a4bc8a0","1","cue_strength_within","label","Elephant","car","bear","inner","bear","left","train",10299,0
"202","4fd5cc91db3d836e1673364a4a4bc8a0","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",4362,1
"203","4fd5cc91db3d836e1673364a4a4bc8a0","3","cue_strength_within","pointLabel","Frog","t9","t4","outer","t4","right","1",4395,1
"204","4fd5cc91db3d836e1673364a4a4bc8a0","4","cue_strength_within","lookLabel","Elephant","t14","t1","inner","t14","left","2",4151,1
"205","4fd5cc91db3d836e1673364a4a4bc8a0","5","cue_strength_within","look","Monkey","t7","t6","inner","t7","left","3",986,1
"206","4fd5cc91db3d836e1673364a4a4bc8a0","6","cue_strength_within","lookLabel","Cat","t2","t15","inner","t2","left","4",22263,1
"207","4fd5cc91db3d836e1673364a4a4bc8a0","7","cue_strength_within","point","Dog","t16","t11","inner","t11","right","5",713,1
"208","4fd5cc91db3d836e1673364a4a4bc8a0","8","cue_strength_within","point","Mouse","t12","t3","outer","t12","left","6",1447,1
"209","4fd5cc91db3d836e1673364a4a4bc8a0","9","cue_strength_within","pointLabel","Bear","t17","t8","inner","t8","right","7",4139,1
"210","4fd5cc91db3d836e1673364a4a4bc8a0","10","cue_strength_within","look","Bunny","t5","t10","outer","t10","right","8",715,1
"211","50687202112407de31608797027e6273","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",8175,1
"212","50687202112407de31608797027e6273","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",7181,1
"213","50687202112407de31608797027e6273","3","cue_strength_within","pointLabel","Mouse","t15","t7","inner","t15","left","1",6433,1
"214","50687202112407de31608797027e6273","4","cue_strength_within","point","Bunny","t11","t10","inner","t11","left","2",3478,1
"215","50687202112407de31608797027e6273","5","cue_strength_within","point","Cat","t2","t6","inner","t6","left","3",2018,0
"216","50687202112407de31608797027e6273","6","cue_strength_within","lookLabel","Frog","t14","t9","inner","t9","left","4",4627,0
"217","50687202112407de31608797027e6273","7","cue_strength_within","look","Elephant","t3","t1","outer","t1","right","5",2346,1
